  7.0999954E-03  4.6478055E-02   10.00602      5.6089841E-02   10.00347    
  7.1999952E-03  4.6428856E-02   10.00610      5.6174763E-02   10.00352    
  7.2999950E-03  4.6379667E-02   10.00619      5.6259662E-02   10.00356    
  7.3999949E-03  4.6330489E-02   10.00627      5.6344539E-02   10.00361    
  7.4999947E-03  4.6281327E-02   10.00635      5.6429390E-02   10.00366    
  7.5999945E-03  4.6232175E-02   10.00644      5.6514218E-02   10.00371    
  7.6999944E-03  4.6183035E-02   10.00652      5.6599025E-02   10.00375    
  7.7999942E-03  4.6133906E-02   10.00660      5.6683805E-02   10.00380    
  7.8999940E-03  4.6084788E-02   10.00668      5.6768563E-02   10.00385    
  7.9999939E-03  4.6035681E-02   10.00677      5.6853298E-02   10.00390    
  8.0999937E-03  4.5986585E-02   10.00685      5.6938007E-02   10.00395    
  8.1999935E-03  4.5937501E-02   10.00693      5.7022694E-02   10.00399    
  8.2999934E-03  4.5888428E-02   10.00701      5.7107359E-02   10.00404    
  8.3999932E-03  4.5839366E-02   10.00710      5.7192001E-02   10.00409    
  8.4999930E-03  4.5790315E-02   10.00718      5.7276618E-02   10.00414    
  8.5999928E-03  4.5741275E-02   10.00726      5.7361212E-02   10.00418    
  8.6999927E-03  4.5692246E-02   10.00734      5.7445783E-02   10.00423    
  8.7999925E-03  4.5643229E-02   10.00742      5.7530329E-02   10.00428    
  8.8999923E-03  4.5594223E-02   10.00751      5.7614852E-02   10.00433    
  8.9999922E-03  4.5545228E-02   10.00759      5.7699353E-02   10.00437    
  9.0999920E-03  4.5496244E-02   10.00767      5.7783831E-02   10.00442    
  9.1999918E-03  4.5447271E-02   10.00775      5.7868283E-02   10.00447    
  9.2999917E-03  4.5398310E-02   10.00783      5.7952713E-02   10.00451    
  9.3999915E-03  4.5349360E-02   10.00792      5.8037121E-02   10.00456    
  9.4999913E-03  4.5300420E-02   10.00800      5.8121502E-02   10.00461    
  9.5999911E-03  4.5251492E-02   10.00808      5.8205862E-02   10.00465    
  9.6999910E-03  4.5202576E-02   10.00816      5.8290198E-02   10.00470    
  9.7999908E-03  4.5153670E-02   10.00824      5.8374513E-02   10.00475    
  9.8999906E-03  4.5104776E-02   10.00833      5.8458801E-02   10.00479    
  9.9999905E-03  4.5055892E-02   10.00841      5.8543067E-02   10.00484    
  1.0099990E-02  4.5007020E-02   10.00849      5.8627311E-02   10.00489    
  1.0199990E-02  4.4958159E-02   10.00857      5.8711529E-02   10.00493    
  1.0299990E-02  4.4909310E-02   10.00865      5.8795724E-02   10.00498    
  1.0399990E-02  4.4860471E-02   10.00873      5.8879897E-02   10.00503    
  1.0499990E-02  4.4811644E-02   10.00881      5.8964048E-02   10.00507    
  1.0599989E-02  4.4762827E-02   10.00889      5.9048172E-02   10.00512    
  1.0699989E-02  4.4714022E-02   10.00898      5.9132274E-02   10.00517    
  1.0799989E-02  4.4665232E-02   10.00906      5.9216354E-02   10.00521    
  1.0899989E-02  4.4616453E-02   10.00914      5.9300411E-02   10.00526    
  1.0999989E-02  4.4567686E-02   10.00922      5.9384443E-02   10.00531    
  1.1099989E-02  4.4518929E-02   10.00930      5.9468452E-02   10.00535    
  1.1199988E-02  4.4470184E-02   10.00938      5.9552439E-02   10.00540    
  1.1299988E-02  4.4421449E-02   10.00946      5.9636399E-02   10.00545    
  1.1399988E-02  4.4372726E-02   10.00954      5.9720337E-02   10.00550    
  1.1499988E-02  4.4324014E-02   10.00962      5.9804253E-02   10.00554    
  1.1599988E-02  4.4275314E-02   10.00971      5.9888147E-02   10.00559    
  1.1699988E-02  4.4226624E-02   10.00979      5.9972014E-02   10.00564    
  1.1799987E-02  4.4177946E-02   10.00987      6.0055859E-02   10.00568    
  1.1899987E-02  4.4129279E-02   10.00995      6.0139682E-02   10.00573    
  1.1999987E-02  4.4080622E-02   10.01003      6.0223483E-02   10.00578    
  1.2099987E-02  4.4031978E-02   10.01011      6.0307257E-02   10.00582    
  1.2199987E-02  4.3983344E-02   10.01019      6.0391009E-02   10.00587    
  1.2299987E-02  4.3934721E-02   10.01027      6.0474738E-02   10.00591    
  1.2399986E-02  4.3886110E-02   10.01035      6.0558446E-02   10.00596    
  1.2499986E-02  4.3837510E-02   10.01043      6.0642127E-02   10.00601    
  1.2599986E-02  4.3788921E-02   10.01051      6.0725786E-02   10.00605    
  1.2699986E-02  4.3740343E-02   10.01059      6.0809422E-02   10.00610    
  1.2799986E-02  4.3691777E-02   10.01067      6.0893036E-02   10.00614    
  1.2899986E-02  4.3643221E-02   10.01075      6.0976628E-02   10.00619    
  1.2999985E-02  4.3594677E-02   10.01083      6.1060194E-02   10.00623    
  1.3099985E-02  4.3546144E-02   10.01091      6.1143737E-02   10.00628    
  1.3199985E-02  4.3497622E-02   10.01099      6.1227258E-02   10.00633    
  1.3299985E-02  4.3449111E-02   10.01107      6.1310757E-02   10.00637    
  1.3399985E-02  4.3400612E-02   10.01115      6.1394230E-02   10.00642    
  1.3499985E-02  4.3352123E-02   10.01123      6.1477680E-02   10.00646    
  1.3599984E-02  4.3303646E-02   10.01131      6.1561108E-02   10.00651    
  1.3699984E-02  4.3255180E-02   10.01139      6.1644513E-02   10.00655    
  1.3799984E-02  4.3206725E-02   10.01147      6.1727893E-02   10.00660    
  1.3899984E-02  4.3158282E-02   10.01155      6.1811250E-02   10.00665    
  1.3999984E-02  4.3109849E-02   10.01163      6.1894584E-02   10.00669    
