  7.6999944E-03 -0.4913056      0.8265166      0.8478137      0.4757306    
  7.7999942E-03 -0.4911927      0.8260121      0.8475790      0.4754210    
  7.8999940E-03 -0.4910798      0.8255079      0.8473443      0.4751115    
  7.9999939E-03 -0.4909669      0.8250039      0.8471096      0.4748022    
  8.0999937E-03 -0.4908540      0.8245000      0.8468750      0.4744930    
  8.1999935E-03 -0.4907411      0.8239964      0.8466405      0.4741840    
  8.2999934E-03 -0.4906283      0.8234931      0.8464059      0.4738751    
  8.3999932E-03 -0.4905154      0.8229899      0.8461714      0.4735663    
  8.4999930E-03 -0.4904025      0.8224869      0.8459370      0.4732577    
  8.5999928E-03 -0.4902897      0.8219842      0.8457026      0.4729492    
  8.6999927E-03 -0.4901768      0.8214817      0.8454683      0.4726409    
  8.7999925E-03 -0.4900640      0.8209794      0.8452340      0.4723327    
  8.8999923E-03 -0.4899511      0.8204774      0.8449997      0.4720247    
  8.9999922E-03 -0.4898382      0.8199755      0.8447655      0.4717168    
  9.0999920E-03 -0.4897254      0.8194739      0.8445314      0.4714090    
  9.1999918E-03 -0.4896125      0.8189725      0.8442972      0.4711014    
  9.2999917E-03 -0.4894997      0.8184713      0.8440632      0.4707939    
  9.3999915E-03 -0.4893868      0.8179703      0.8438292      0.4704866    
  9.4999913E-03 -0.4892739      0.8174695      0.8435951      0.4701793    
  9.5999911E-03 -0.4891611      0.8169690      0.8433612      0.4698723    
  9.6999910E-03 -0.4890482      0.8164687      0.8431273      0.4695654    
  9.7999908E-03 -0.4889354      0.8159686      0.8428935      0.4692586    
  9.8999906E-03 -0.4888225      0.8154687      0.8426597      0.4689519    
  9.9999905E-03 -0.4887096      0.8149690      0.8424259      0.4686455    
  1.0099990E-02 -0.4885968      0.8144696      0.8421922      0.4683391    
  1.0199990E-02 -0.4884840      0.8139703      0.8419586      0.4680329    
  1.0299990E-02 -0.4883711      0.8134713      0.8417250      0.4677268    
  1.0399990E-02 -0.4882583      0.8129725      0.8414914      0.4674209    
  1.0499990E-02 -0.4881455      0.8124740      0.8412579      0.4671151    
  1.0599989E-02 -0.4880326      0.8119756      0.8410244      0.4668094    
  1.0699989E-02 -0.4879198      0.8114775      0.8407910      0.4665039    
  1.0799989E-02 -0.4878070      0.8109795      0.8405576      0.4661985    
  1.0899989E-02 -0.4876941      0.8104818      0.8403242      0.4658933    
  1.0999989E-02 -0.4875813      0.8099844      0.8400909      0.4655882    
  1.1099989E-02 -0.4874685      0.8094871      0.8398577      0.4652833    
  1.1199988E-02 -0.4873556      0.8089901      0.8396245      0.4649785    
  1.1299988E-02 -0.4872428      0.8084933      0.8393913      0.4646738    
  1.1399988E-02 -0.4871300      0.8079966      0.8391582      0.4643693    
  1.1499988E-02 -0.4870172      0.8075002      0.8389251      0.4640649    
  1.1599988E-02 -0.4869043      0.8070041      0.8386921      0.4637606    
  1.1699988E-02 -0.4867915      0.8065081      0.8384591      0.4634565    
  1.1799987E-02 -0.4866787      0.8060124      0.8382262      0.4631525    
  1.1899987E-02 -0.4865659      0.8055169      0.8379933      0.4628487    
  1.1999987E-02 -0.4864531      0.8050216      0.8377605      0.4625450    
  1.2099987E-02 -0.4863403      0.8045265      0.8375277      0.4622415    
  1.2199987E-02 -0.4862275      0.8040317      0.8372949      0.4619381    
  1.2299987E-02 -0.4861147      0.8035370      0.8370622      0.4616348    
  1.2399986E-02 -0.4860019      0.8030426      0.8368296      0.4613317    
  1.2499986E-02 -0.4858891      0.8025484      0.8365970      0.4610287    
  1.2599986E-02 -0.4857763      0.8020544      0.8363644      0.4607258    
  1.2699986E-02 -0.4856635      0.8015606      0.8361319      0.4604231    
  1.2799986E-02 -0.4855507      0.8010671      0.8358994      0.4601205    
  1.2899986E-02 -0.4854379      0.8005738      0.8356670      0.4598181    
  1.2999985E-02 -0.4853251      0.8000807      0.8354346      0.4595158    
  1.3099985E-02 -0.4852124      0.7995878      0.8352022      0.4592136    
  1.3199985E-02 -0.4850996      0.7990951      0.8349699      0.4589116    
  1.3299985E-02 -0.4849868      0.7986026      0.8347377      0.4586098    
  1.3399985E-02 -0.4848740      0.7981104      0.8345055      0.4583080    
  1.3499985E-02 -0.4847613      0.7976184      0.8342733      0.4580064    
  1.3599984E-02 -0.4846485      0.7971266      0.8340412      0.4577050    
  1.3699984E-02 -0.4845357      0.7966350      0.8338092      0.4574037    
  1.3799984E-02 -0.4844230      0.7961437      0.8335772      0.4571025    
  1.3899984E-02 -0.4843102      0.7956525      0.8333452      0.4568015    
  1.3999984E-02 -0.4841974      0.7951615      0.8331133      0.4565006    
  1.4099983E-02 -0.4840846      0.7946708      0.8328814      0.4561998    
  1.4199983E-02 -0.4839719      0.7941803      0.8326495      0.4558992    
  1.4299983E-02 -0.4838592      0.7936900      0.8324177      0.4555987    
  1.4399983E-02 -0.4837464      0.7932000      0.8321860      0.4552984    
  1.4499983E-02 -0.4836337      0.7927101      0.8319543      0.4549982    
  1.4599983E-02 -0.4835209      0.7922205      0.8317226      0.4546981    
  1.4699982E-02 -0.4834082      0.7917311      0.8314910      0.4543982    
  1.4799982E-02 -0.4832954      0.7912419      0.8312594      0.4540984    
  1.4899982E-02 -0.4831827      0.7907529      0.8310279      0.4537987    
  1.4999982E-02 -0.4830700      0.7902641      0.8307965      0.4534992    
  1.5099982E-02 -0.4829572      0.7897756      0.8305650      0.4531999    
  1.5199982E-02 -0.4828445      0.7892872      0.8303337      0.4529006    
  1.5299981E-02 -0.4827318      0.7887991      0.8301023      0.4526015    
  1.5399981E-02 -0.4826190      0.7883112      0.8298711      0.4523026    
  1.5499981E-02 -0.4825063      0.7878235      0.8296398      0.4520037    
  1.5599981E-02 -0.4823936      0.7873361      0.8294086      0.4517051    
  1.5699981E-02 -0.4822809      0.7868488      0.8291774      0.4514065    
  1.5799981E-02 -0.4821682      0.7863618      0.8289464      0.4511081    
  1.5899980E-02 -0.4820555      0.7858750      0.8287153      0.4508099    
  1.5999980E-02 -0.4819428      0.7853884      0.8284842      0.4505118    
  1.6099980E-02 -0.4818301      0.7849020      0.8282533      0.4502138    
  1.6199980E-02 -0.4817173      0.7844158      0.8280224      0.4499159    
  1.6299980E-02 -0.4816047      0.7839298      0.8277915      0.4496182    
  1.6399980E-02 -0.4814920      0.7834441      0.8275607      0.4493206    
  1.6499979E-02 -0.4813793      0.7829586      0.8273299      0.4490232    
  1.6599979E-02 -0.4812666      0.7824733      0.8270991      0.4487259    
  1.6699979E-02 -0.4811539      0.7819882      0.8268685      0.4484287    
  1.6799979E-02 -0.4810413      0.7815033      0.8266378      0.4481317    
  1.6899979E-02 -0.4809286      0.7810187      0.8264072      0.4478348    
  1.6999979E-02 -0.4808159      0.7805342      0.8261766      0.4475381    
  1.7099978E-02 -0.4807032      0.7800500      0.8259462      0.4472415    
  1.7199978E-02 -0.4805906      0.7795660      0.8257157      0.4469450    
  1.7299978E-02 -0.4804779      0.7790822      0.8254852      0.4466487    
  1.7399978E-02 -0.4803652      0.7785986      0.8252549      0.4463525    
  1.7499978E-02 -0.4802526      0.7781152      0.8250245      0.4460564    
  1.7599978E-02 -0.4801399      0.7776321      0.8247943      0.4457605    
  1.7699977E-02 -0.4800273      0.7771491      0.8245640      0.4454647    
  1.7799977E-02 -0.4799146      0.7766664      0.8243338      0.4451691    
  1.7899977E-02 -0.4798020      0.7761839      0.8241037      0.4448735    
  1.7999977E-02 -0.4796893      0.7757016      0.8238736      0.4445782    
  1.8099977E-02 -0.4795767      0.7752196      0.8236436      0.4442829    
  1.8199977E-02 -0.4794641      0.7747377      0.8234136      0.4439878    
  1.8299976E-02 -0.4793515      0.7742561      0.8231836      0.4436929    
  1.8399976E-02 -0.4792388      0.7737746      0.8229537      0.4433981    
  1.8499976E-02 -0.4791262      0.7732934      0.8227238      0.4431034    
  1.8599976E-02 -0.4790136      0.7728124      0.8224940      0.4428088    
  1.8699976E-02 -0.4789010      0.7723317      0.8222642      0.4425144    
  1.8799976E-02 -0.4787883      0.7718511      0.8220345      0.4422202    
  1.8899975E-02 -0.4786757      0.7713707      0.8218048      0.4419260    
  1.8999975E-02 -0.4785631      0.7708906      0.8215752      0.4416320    
  1.9099975E-02 -0.4784505      0.7704107      0.8213456      0.4413382    
  1.9199975E-02 -0.4783379      0.7699310      0.8211160      0.4410444    
  1.9299975E-02 -0.4782254      0.7694514      0.8208866      0.4407508    
  1.9399974E-02 -0.4781128      0.7689722      0.8206571      0.4404574    
  1.9499974E-02 -0.4780002      0.7684931      0.8204277      0.4401641    
  1.9599974E-02 -0.4778876      0.7680143      0.8201983      0.4398709    
  1.9699974E-02 -0.4777750      0.7675356      0.8199690      0.4395778    
  1.9799974E-02 -0.4776624      0.7670572      0.8197397      0.4392849    
  1.9899974E-02 -0.4775499      0.7665790      0.8195105      0.4389921    
  1.9999973E-02 -0.4774373      0.7661010      0.8192813      0.4386995    
  2.0099973E-02 -0.4773247      0.7656232      0.8190522      0.4384070    
  2.0199973E-02 -0.4772122      0.7651457      0.8188231      0.4381146    
  2.0299973E-02 -0.4770996      0.7646683      0.8185940      0.4378224    
  2.0399973E-02 -0.4769870      0.7641912      0.8183650      0.4375303    
  2.0499973E-02 -0.4768745      0.7637143      0.8181361      0.4372384    
  2.0599972E-02 -0.4767619      0.7632375      0.8179072      0.4369465    
  2.0699972E-02 -0.4766494      0.7627611      0.8176783      0.4366549    
  2.0799972E-02 -0.4765369      0.7622848      0.8174495      0.4363633    
  2.0899972E-02 -0.4764243      0.7618087      0.8172207      0.4360719    
  2.0999972E-02 -0.4763118      0.7613329      0.8169920      0.4357806    
  2.1099972E-02 -0.4761993      0.7608572      0.8167634      0.4354895    
  2.1199971E-02 -0.4760867      0.7603818      0.8165348      0.4351985    
  2.1299971E-02 -0.4759742      0.7599066      0.8163062      0.4349076    
  2.1399971E-02 -0.4758617      0.7594316      0.8160776      0.4346169    
  2.1499971E-02 -0.4757492      0.7589568      0.8158492      0.4343263    
  2.1599971E-02 -0.4756367      0.7584822      0.8156207      0.4340358    
  2.1699971E-02 -0.4755242      0.7580079      0.8153923      0.4337455    
  2.1799970E-02 -0.4754117      0.7575337      0.8151640      0.4334553    
  2.1899970E-02 -0.4752992      0.7570598      0.8149357      0.4331653    
  2.1999970E-02 -0.4751867      0.7565861      0.8147074      0.4328753    
  2.2099970E-02 -0.4750742      0.7561126      0.8144792      0.4325855    
  2.2199970E-02 -0.4749618      0.7556393      0.8142510      0.4322959    
  2.2299970E-02 -0.4748493      0.7551662      0.8140229      0.4320064    
  2.2399969E-02 -0.4747368      0.7546934      0.8137949      0.4317170    
  2.2499969E-02 -0.4746243      0.7542207      0.8135668      0.4314278    
  2.2599969E-02 -0.4745119      0.7537483      0.8133388      0.4311387    
  2.2699969E-02 -0.4743994      0.7532761      0.8131109      0.4308497    
  2.2799969E-02 -0.4742869      0.7528040      0.8128830      0.4305609    
  2.2899969E-02 -0.4741745      0.7523323      0.8126552      0.4302722    
  2.2999968E-02 -0.4740621      0.7518607      0.8124273      0.4299836    
  2.3099968E-02 -0.4739496      0.7513893      0.8121996      0.4296952    
  2.3199968E-02 -0.4738372      0.7509181      0.8119719      0.4294069    
  2.3299968E-02 -0.4737247      0.7504472      0.8117443      0.4291187    
  2.3399968E-02 -0.4736123      0.7499765      0.8115166      0.4288307    
  2.3499968E-02 -0.4734999      0.7495059      0.8112891      0.4285428    
  2.3599967E-02 -0.4733875      0.7490357      0.8110616      0.4282550    
  2.3699967E-02 -0.4732751      0.7485656      0.8108341      0.4279674    
  2.3799967E-02 -0.4731627      0.7480957      0.8106067      0.4276799    
  2.3899967E-02 -0.4730502      0.7476260      0.8103793      0.4273925    
  2.3999967E-02 -0.4729378      0.7471566      0.8101519      0.4271053    
  2.4099967E-02 -0.4728254      0.7466873      0.8099247      0.4268182    
  2.4199966E-02 -0.4727131      0.7462183      0.8096974      0.4265312    
  2.4299966E-02 -0.4726007      0.7457495      0.8094702      0.4262444    
  2.4399966E-02 -0.4724883      0.7452809      0.8092430      0.4259577    
  2.4499966E-02 -0.4723759      0.7448125      0.8090159      0.4256712    
  2.4599966E-02 -0.4722635      0.7443443      0.8087889      0.4253848    
  2.4699965E-02 -0.4721512      0.7438763      0.8085619      0.4250985    
  2.4799965E-02 -0.4720388      0.7434086      0.8083349      0.4248124    
  2.4899965E-02 -0.4719265      0.7429410      0.8081080      0.4245264    
  2.4999965E-02 -0.4718141      0.7424737      0.8078811      0.4242405    
  2.5099965E-02 -0.4717017      0.7420065      0.8076543      0.4239548    
  2.5199965E-02 -0.4715894      0.7415397      0.8074275      0.4236692    
  2.5299964E-02 -0.4714770      0.7410730      0.8072007      0.4233837    
  2.5399964E-02 -0.4713647      0.7406065      0.8069741      0.4230983    
  2.5499964E-02 -0.4712524      0.7401402      0.8067474      0.4228131    
  2.5599964E-02 -0.4711401      0.7396742      0.8065208      0.4225280    
  2.5699964E-02 -0.4710277      0.7392083      0.8062943      0.4222431    
  2.5799964E-02 -0.4709154      0.7387426      0.8060678      0.4219583    
  2.5899963E-02 -0.4708031      0.7382772      0.8058413      0.4216736    
  2.5999963E-02 -0.4706908      0.7378120      0.8056149      0.4213890    
  2.6099963E-02 -0.4705785      0.7373469      0.8053885      0.4211046    
  2.6199963E-02 -0.4704662      0.7368822      0.8051622      0.4208204    
  2.6299963E-02 -0.4703539      0.7364176      0.8049359      0.4205362    
  2.6399963E-02 -0.4702416      0.7359532      0.8047097      0.4202522    
  2.6499962E-02 -0.4701293      0.7354891      0.8044835      0.4199683    
  2.6599962E-02 -0.4700170      0.7350251      0.8042574      0.4196846    
  2.6699962E-02 -0.4699048      0.7345614      0.8040313      0.4194010    
  2.6799962E-02 -0.4697925      0.7340978      0.8038053      0.4191175    
  2.6899962E-02 -0.4696802      0.7336345      0.8035793      0.4188342    
  2.6999962E-02 -0.4695680      0.7331714      0.8033533      0.4185510    
  2.7099961E-02 -0.4694557      0.7327085      0.8031274      0.4182679    
  2.7199961E-02 -0.4693435      0.7322458      0.8029016      0.4179850    
  2.7299961E-02 -0.4692312      0.7317833      0.8026758      0.4177022    
  2.7399961E-02 -0.4691190      0.7313210      0.8024500      0.4174195    
  2.7499961E-02 -0.4690068      0.7308590      0.8022243      0.4171369    
  2.7599961E-02 -0.4688945      0.7303972      0.8019986      0.4168545    
  2.7699960E-02 -0.4687823      0.7299355      0.8017730      0.4165722    
  2.7799960E-02 -0.4686701      0.7294741      0.8015474      0.4162901    
  2.7899960E-02 -0.4685579      0.7290129      0.8013219      0.4160081    
  2.7999960E-02 -0.4684457      0.7285519      0.8010964      0.4157262    
  2.8099960E-02 -0.4683335      0.7280911      0.8008710      0.4154445    
  2.8199960E-02 -0.4682213      0.7276306      0.8006455      0.4151629    
  2.8299959E-02 -0.4681091      0.7271702      0.8004202      0.4148814    
  2.8399959E-02 -0.4679970      0.7267100      0.8001949      0.4146000    
  2.8499959E-02 -0.4678848      0.7262501      0.7999696      0.4143188    
  2.8599959E-02 -0.4677726      0.7257903      0.7997444      0.4140377    
  2.8699959E-02 -0.4676604      0.7253308      0.7995192      0.4137568    
  2.8799959E-02 -0.4675483      0.7248715      0.7992941      0.4134760    
  2.8899958E-02 -0.4674361      0.7244123      0.7990690      0.4131953    
  2.8999958E-02 -0.4673240      0.7239534      0.7988440      0.4129147    
  2.9099958E-02 -0.4672118      0.7234947      0.7986190      0.4126343    
  2.9199958E-02 -0.4670997      0.7230362      0.7983941      0.4123540    
  2.9299958E-02 -0.4669875      0.7225779      0.7981692      0.4120739    
  2.9399958E-02 -0.4668754      0.7221199      0.7979444      0.4117938    
  2.9499957E-02 -0.4667633      0.7216620      0.7977196      0.4115139    
  2.9599957E-02 -0.4666512      0.7212044      0.7974948      0.4112342    
  2.9699957E-02 -0.4665391      0.7207470      0.7972701      0.4109545    
  2.9799957E-02 -0.4664269      0.7202898      0.7970455      0.4106750    
  2.9899957E-02 -0.4663149      0.7198328      0.7968209      0.4103957    
  2.9999956E-02 -0.4662028      0.7193760      0.7965963      0.4101164    
  3.0099956E-02 -0.4660907      0.7189194      0.7963718      0.4098373    
  3.0199956E-02 -0.4659786      0.7184630      0.7961473      0.4095584    
  3.0299956E-02 -0.4658665      0.7180068      0.7959229      0.4092795    
  3.0399956E-02 -0.4657544      0.7175509      0.7956985      0.4090008    
  3.0499956E-02 -0.4656424      0.7170951      0.7954742      0.4087223    
  3.0599955E-02 -0.4655303      0.7166396      0.7952499      0.4084438    
  3.0699955E-02 -0.4654182      0.7161843      0.7950256      0.4081655    
  3.0799955E-02 -0.4653062      0.7157291      0.7948015      0.4078873    
  3.0899955E-02 -0.4651941      0.7152742      0.7945773      0.4076093    
  3.0999955E-02 -0.4650821      0.7148195      0.7943532      0.4073313    
  3.1099955E-02 -0.4649701      0.7143650      0.7941291      0.4070536    
  3.1199954E-02 -0.4648581      0.7139107      0.7939051      0.4067759    
  3.1299956E-02 -0.4647460      0.7134566      0.7936812      0.4064984    
  3.1399958E-02 -0.4646340      0.7130027      0.7934573      0.4062210    
  3.1499960E-02 -0.4645220      0.7125491      0.7932334      0.4059437    
  3.1599961E-02 -0.4644100      0.7120956      0.7930096      0.4056666    
  3.1699963E-02 -0.4642980      0.7116424      0.7927858      0.4053896    
  3.1799965E-02 -0.4641860      0.7111893      0.7925621      0.4051127    
  3.1899966E-02 -0.4640740      0.7107365      0.7923384      0.4048360    
  3.1999968E-02 -0.4639620      0.7102839      0.7921147      0.4045594    
  3.2099970E-02 -0.4638501      0.7098315      0.7918912      0.4042829    
  3.2199971E-02 -0.4637381      0.7093793      0.7916676      0.4040065    
  3.2299973E-02 -0.4636261      0.7089273      0.7914441      0.4037303    
  3.2399975E-02 -0.4635142      0.7084755      0.7912207      0.4034542    
  3.2499976E-02 -0.4634022      0.7080239      0.7909973      0.4031783    
  3.2599978E-02 -0.4632903      0.7075725      0.7907739      0.4029025    
  3.2699980E-02 -0.4631784      0.7071214      0.7905506      0.4026268    
  3.2799982E-02 -0.4630664      0.7066704      0.7903273      0.4023512    
  3.2899983E-02 -0.4629545      0.7062197      0.7901041      0.4020758    
  3.2999985E-02 -0.4628426      0.7057691      0.7898809      0.4018005    
  3.3099987E-02 -0.4627307      0.7053188      0.7896578      0.4015253    
  3.3199988E-02 -0.4626188      0.7048687      0.7894347      0.4012502    
  3.3299990E-02 -0.4625069      0.7044188      0.7892117      0.4009753    
  3.3399992E-02 -0.4623950      0.7039691      0.7889887      0.4007005    
  3.3499993E-02 -0.4622831      0.7035195      0.7887658      0.4004259    
  3.3599995E-02 -0.4621712      0.7030702      0.7885429      0.4001514    
  3.3699997E-02 -0.4620593      0.7026211      0.7883200      0.3998770    
  3.3799998E-02 -0.4619475      0.7021722      0.7880972      0.3996027    
  3.3900000E-02 -0.4618356      0.7017235      0.7878745      0.3993286    
  3.4000002E-02 -0.4617238      0.7012751      0.7876518      0.3990546    
  3.4100004E-02 -0.4616119      0.7008268      0.7874291      0.3987807    
  3.4200005E-02 -0.4615001      0.7003787      0.7872065      0.3985070    
  3.4300007E-02 -0.4613882      0.6999308      0.7869839      0.3982334    
  3.4400009E-02 -0.4612764      0.6994832      0.7867614      0.3979599    
  3.4500010E-02 -0.4611646      0.6990358      0.7865389      0.3976865    
  3.4600012E-02 -0.4610528      0.6985886      0.7863165      0.3974133    
  3.4700014E-02 -0.4609410      0.6981415      0.7860941      0.3971402    
  3.4800015E-02 -0.4608292      0.6976947      0.7858717      0.3968672    
  3.4900017E-02 -0.4607174      0.6972481      0.7856495      0.3965944    
  3.5000019E-02 -0.4606056      0.6968017      0.7854272      0.3963217    
  3.5100020E-02 -0.4604938      0.6963555      0.7852050      0.3960491    
  3.5200022E-02 -0.4603820      0.6959096      0.7849829      0.3957767    
  3.5300024E-02 -0.4602703      0.6954638      0.7847608      0.3955044    
  3.5400026E-02 -0.4601585      0.6950182      0.7845387      0.3952322    
  3.5500027E-02 -0.4600467      0.6945728      0.7843167      0.3949601    
  3.5600029E-02 -0.4599350      0.6941276      0.7840948      0.3946882    
  3.5700031E-02 -0.4598233      0.6936827      0.7838728      0.3944164    
  3.5800032E-02 -0.4597115      0.6932379      0.7836510      0.3941447    
  3.5900034E-02 -0.4595998      0.6927934      0.7834291      0.3938732    
  3.6000036E-02 -0.4594881      0.6923490      0.7832074      0.3936018    
  3.6100037E-02 -0.4593763      0.6919049      0.7829856      0.3933305    
  3.6200039E-02 -0.4592646      0.6914610      0.7827640      0.3930593    
  3.6300041E-02 -0.4591529      0.6910173      0.7825423      0.3927883    
  3.6400042E-02 -0.4590412      0.6905738      0.7823207      0.3925174    
  3.6500044E-02 -0.4589295      0.6901305      0.7820992      0.3922466    
  3.6600046E-02 -0.4588179      0.6896874      0.7818777      0.3919760    
  3.6700048E-02 -0.4587062      0.6892444      0.7816563      0.3917055    
  3.6800049E-02 -0.4585945      0.6888018      0.7814348      0.3914351    
  3.6900051E-02 -0.4584829      0.6883593      0.7812135      0.3911648    
  3.7000053E-02 -0.4583712      0.6879170      0.7809922      0.3908947    
  3.7100054E-02 -0.4582596      0.6874749      0.7807709      0.3906247    
  3.7200056E-02 -0.4581479      0.6870331      0.7805497      0.3903548    
  3.7300058E-02 -0.4580363      0.6865914      0.7803285      0.3900851    
  3.7400059E-02 -0.4579247      0.6861500      0.7801074      0.3898155    
  3.7500061E-02 -0.4578131      0.6857087      0.7798863      0.3895460    
  3.7600063E-02 -0.4577014      0.6852676      0.7796653      0.3892767    
  3.7700064E-02 -0.4575898      0.6848268      0.7794443      0.3890074    
  3.7800066E-02 -0.4574782      0.6843861      0.7792233      0.3887383    
  3.7900068E-02 -0.4573666      0.6839457      0.7790024      0.3884694    
  3.8000070E-02 -0.4572551      0.6835055      0.7787816      0.3882005    
  3.8100071E-02 -0.4571435      0.6830655      0.7785608      0.3879318    
  3.8200073E-02 -0.4570319      0.6826257      0.7783400      0.3876632    
  3.8300075E-02 -0.4569204      0.6821861      0.7781193      0.3873948    
  3.8400076E-02 -0.4568088      0.6817467      0.7778987      0.3871264    
  3.8500078E-02 -0.4566973      0.6813074      0.7776781      0.3868582    
  3.8600080E-02 -0.4565857      0.6808684      0.7774575      0.3865902    
  3.8700081E-02 -0.4564742      0.6804296      0.7772369      0.3863222    
